Task ID,Task Name,Task Object Name,Task Type,Task Run ID,Project Name,Folder Name,Org ID,Environment ID,Environment,Cores Used,Start Time,End Time,Status,Metered Value,Audit Time,OBM Task Time(s)
010EIL0Z0000000000LK,mt_TB_CONSULTORES_FATURAVEIS,,MTT,4718,ORYS,,4xiVO2awWKCdQC52Ap0tYk,fm5zDCfxvkSiZ4b1B6bMaH,Informatica Cloud Hosted Agent,0.0,2025-07-16 20:07:32.0,2025-07-16 20:07:38.0,SUCCESS,0.001667,2025-07-16 20:07:38.0,0
010EIL0Z0000000000LJ,mt_CARGA_ARTIA,,MTT,4872,ORYS,,4xiVO2awWKCdQC52Ap0tYk,fm5zDCfxvkSiZ4b1B6bMaH,Informatica Cloud Hosted Agent,0.10797840431913618,2025-07-16 20:50:46.0,2025-07-16 21:07:21.0,SUCCESS,0.276389,2025-07-16 21:07:27.0,0
010EIL0Z0000000000LK,mt_TB_CONSULTORES_FATURAVEIS,,MTT,4719,ORYS,,4xiVO2awWKCdQC52Ap0tYk,fm5zDCfxvkSiZ4b1B6bMaH,Informatica Cloud Hosted Agent,0.0,2025-07-16 21:07:21.0,2025-07-16 21:07:27.0,SUCCESS,0.001667,2025-07-16 21:07:27.0,0
010EIL0Z0000000000LJ,mt_CARGA_ARTIA,,MTT,4873,ORYS,,4xiVO2awWKCdQC52Ap0tYk,fm5zDCfxvkSiZ4b1B6bMaH,Informatica Cloud Hosted Agent,0.158,2025-07-17 11:50:46.0,2025-07-17 12:08:50.0,SUCCESS,0.301111,2025-07-17 12:08:57.0,0
010EIL0Z0000000000LK,mt_TB_CONSULTORES_FATURAVEIS,,MTT,4720,ORYS,,4xiVO2awWKCdQC52Ap0tYk,fm5zDCfxvkSiZ4b1B6bMaH,Informatica Cloud Hosted Agent,0.0,2025-07-17 12:08:51.0,2025-07-17 12:08:57.0,SUCCESS,0.001667,2025-07-17 12:08:57.0,0
010EIL0Z0000000000LJ,mt_CARGA_ARTIA,,MTT,4874,ORYS,,4xiVO2awWKCdQC52Ap0tYk,fm5zDCfxvkSiZ4b1B6bMaH,Informatica Cloud Hosted Agent,0.14397120575884823,2025-07-17 12:50:46.0,2025-07-17 13:07:02.0,SUCCESS,0.271111,2025-07-17 13:07:10.0,0
010EIL0Z0000000000LK,mt_TB_CONSULTORES_FATURAVEIS,,MTT,4721,ORYS,,4xiVO2awWKCdQC52Ap0tYk,fm5zDCfxvkSiZ4b1B6bMaH,Informatica Cloud Hosted Agent,0.0,2025-07-17 13:07:02.0,2025-07-17 13:07:10.0,SUCCESS,0.002222,2025-07-17 13:07:10.0,0
010EIL0Z0000000000LJ,mt_CARGA_ARTIA,,MTT,4875,ORYS,,4xiVO2awWKCdQC52Ap0tYk,fm5zDCfxvkSiZ4b1B6bMaH,Informatica Cloud Hosted Agent,0.1518784972022382,2025-07-17 13:50:46.0,2025-07-17 14:09:09.0,SUCCESS,0.306389,2025-07-17 14:09:16.0,0
010EIL0Z0000000000LK,mt_TB_CONSULTORES_FATURAVEIS,,MTT,4722,ORYS,,4xiVO2awWKCdQC52Ap0tYk,fm5zDCfxvkSiZ4b1B6bMaH,Informatica Cloud Hosted Agent,0.0,2025-07-17 14:09:09.0,2025-07-17 14:09:16.0,SUCCESS,0.001944,2025-07-17 14:09:16.0,0
010EIL0Z0000000000LJ,mt_CARGA_ARTIA,,MTT,4876,ORYS,,4xiVO2awWKCdQC52Ap0tYk,fm5zDCfxvkSiZ4b1B6bMaH,Informatica Cloud Hosted Agent,0.11397720455908818,2025-07-17 14:50:46.0,2025-07-17 15:15:35.0,SUCCESS,0.413611,2025-07-17 15:15:44.0,0
010EIL0Z0000000000LK,mt_TB_CONSULTORES_FATURAVEIS,,MTT,4723,ORYS,,4xiVO2awWKCdQC52Ap0tYk,fm5zDCfxvkSiZ4b1B6bMaH,Informatica Cloud Hosted Agent,0.0,2025-07-17 15:15:35.0,2025-07-17 15:15:43.0,SUCCESS,0.002222,2025-07-17 15:15:44.0,0
010EIL0Z0000000000LJ,mt_CARGA_ARTIA,,MTT,4877,ORYS,,4xiVO2awWKCdQC52Ap0tYk,fm5zDCfxvkSiZ4b1B6bMaH,Informatica Cloud Hosted Agent,0.11997600479904019,2025-07-17 15:50:46.0,2025-07-17 16:11:13.0,SUCCESS,0.340833,2025-07-17 16:11:20.0,0
010EIL0Z0000000000LK,mt_TB_CONSULTORES_FATURAVEIS,,MTT,4724,ORYS,,4xiVO2awWKCdQC52Ap0tYk,fm5zDCfxvkSiZ4b1B6bMaH,Informatica Cloud Hosted Agent,0.0,2025-07-17 16:11:13.0,2025-07-17 16:11:19.0,SUCCESS,0.001667,2025-07-17 16:11:20.0,0
010EIL0Z0000000000LJ,mt_CARGA_ARTIA,,MTT,4878,ORYS,,4xiVO2awWKCdQC52Ap0tYk,fm5zDCfxvkSiZ4b1B6bMaH,Informatica Cloud Hosted Agent,0.11,2025-07-17 16:50:46.0,2025-07-17 17:08:31.0,SUCCESS,0.295833,2025-07-17 17:08:37.0,0
010EIL0Z0000000000LK,mt_TB_CONSULTORES_FATURAVEIS,,MTT,4725,ORYS,,4xiVO2awWKCdQC52Ap0tYk,fm5zDCfxvkSiZ4b1B6bMaH,Informatica Cloud Hosted Agent,0.0,2025-07-17 17:08:31.0,2025-07-17 17:08:37.0,SUCCESS,0.001667,2025-07-17 17:08:37.0,0
010EIL0Z0000000000LJ,mt_CARGA_ARTIA,,MTT,4879,ORYS,,4xiVO2awWKCdQC52Ap0tYk,fm5zDCfxvkSiZ4b1B6bMaH,Informatica Cloud Hosted Agent,0.108,2025-07-17 17:50:46.0,2025-07-17 18:09:04.0,SUCCESS,0.305,2025-07-17 18:09:10.0,0
010EIL0Z0000000000LK,mt_TB_CONSULTORES_FATURAVEIS,,MTT,4726,ORYS,,4xiVO2awWKCdQC52Ap0tYk,fm5zDCfxvkSiZ4b1B6bMaH,Informatica Cloud Hosted Agent,0.0,2025-07-17 18:09:04.0,2025-07-17 18:09:10.0,SUCCESS,0.001667,2025-07-17 18:09:10.0,0
010EIL0Z0000000000LJ,mt_CARGA_ARTIA,,MTT,4880,ORYS,,4xiVO2awWKCdQC52Ap0tYk,fm5zDCfxvkSiZ4b1B6bMaH,Informatica Cloud Hosted Agent,0.11397720455908818,2025-07-17 18:50:46.0,2025-07-17 19:07:11.0,SUCCESS,0.273611,2025-07-17 19:07:17.0,0
010EIL0Z0000000000LK,mt_TB_CONSULTORES_FATURAVEIS,,MTT,4727,ORYS,,4xiVO2awWKCdQC52Ap0tYk,fm5zDCfxvkSiZ4b1B6bMaH,Informatica Cloud Hosted Agent,0.0,2025-07-17 19:07:11.0,2025-07-17 19:07:17.0,SUCCESS,0.001667,2025-07-17 19:07:17.0,0
010EIL0Z0000000000LJ,mt_CARGA_ARTIA,,MTT,4881,ORYS,,4xiVO2awWKCdQC52Ap0tYk,fm5zDCfxvkSiZ4b1B6bMaH,Informatica Cloud Hosted Agent,0.16396720655868827,2025-07-17 19:50:46.0,2025-07-17 20:08:04.0,SUCCESS,0.288333,2025-07-17 20:08:10.0,0
010EIL0Z0000000000LK,mt_TB_CONSULTORES_FATURAVEIS,,MTT,4728,ORYS,,4xiVO2awWKCdQC52Ap0tYk,fm5zDCfxvkSiZ4b1B6bMaH,Informatica Cloud Hosted Agent,0.0,2025-07-17 20:08:04.0,2025-07-17 20:08:10.0,SUCCESS,0.001667,2025-07-17 20:08:10.0,0
010EIL0Z0000000000LJ,mt_CARGA_ARTIA,,MTT,4882,ORYS,,4xiVO2awWKCdQC52Ap0tYk,fm5zDCfxvkSiZ4b1B6bMaH,Informatica Cloud Hosted Agent,0.15787370103916867,2025-07-17 20:50:46.0,2025-07-17 21:08:18.0,SUCCESS,0.292222,2025-07-17 21:08:25.0,0
010EIL0Z0000000000LK,mt_TB_CONSULTORES_FATURAVEIS,,MTT,4729,ORYS,,4xiVO2awWKCdQC52Ap0tYk,fm5zDCfxvkSiZ4b1B6bMaH,Informatica Cloud Hosted Agent,0.0,2025-07-17 21:08:18.0,2025-07-17 21:08:25.0,SUCCESS,0.001944,2025-07-17 21:08:25.0,0
010EIL0Z0000000000LK,mt_TB_CONSULTORES_FATURAVEIS,,MTT,4730,ORYS,,4xiVO2awWKCdQC52Ap0tYk,fm5zDCfxvkSiZ4b1B6bMaH,Informatica Cloud Hosted Agent,0.0,2025-07-18 12:34:00.0,2025-07-18 12:34:07.0,SUCCESS,0.001944,2025-07-18 12:34:07.0,0
010EIL0Z0000000000LJ,mt_CARGA_ARTIA,,MTT,4883,ORYS,,4xiVO2awWKCdQC52Ap0tYk,fm5zDCfxvkSiZ4b1B6bMaH,Informatica Cloud Hosted Agent,0.112,2025-07-18 11:50:46.0,2025-07-18 12:34:00.0,SUCCESS,0.720556,2025-07-18 12:34:07.0,0
010EIL0Z0000000000LJ,mt_CARGA_ARTIA,,MTT,4884,ORYS,,4xiVO2awWKCdQC52Ap0tYk,fm5zDCfxvkSiZ4b1B6bMaH,Informatica Cloud Hosted Agent,0.11197760447910418,2025-07-18 12:50:46.0,2025-07-18 13:08:15.0,SUCCESS,0.291389,2025-07-18 13:08:21.0,0
010EIL0Z0000000000LK,mt_TB_CONSULTORES_FATURAVEIS,,MTT,4731,ORYS,,4xiVO2awWKCdQC52Ap0tYk,fm5zDCfxvkSiZ4b1B6bMaH,Informatica Cloud Hosted Agent,0.0,2025-07-18 13:08:15.0,2025-07-18 13:08:21.0,SUCCESS,0.001667,2025-07-18 13:08:21.0,0
010EIL0Z0000000000LJ,mt_CARGA_ARTIA,,MTT,4885,ORYS,,4xiVO2awWKCdQC52Ap0tYk,fm5zDCfxvkSiZ4b1B6bMaH,Informatica Cloud Hosted Agent,0.14997000599880023,2025-07-18 13:50:46.0,2025-07-18 14:10:21.0,SUCCESS,0.326389,2025-07-18 14:10:28.0,0
010EIL0Z0000000000LK,mt_TB_CONSULTORES_FATURAVEIS,,MTT,4732,ORYS,,4xiVO2awWKCdQC52Ap0tYk,fm5zDCfxvkSiZ4b1B6bMaH,Informatica Cloud Hosted Agent,0.0,2025-07-18 14:10:21.0,2025-07-18 14:10:28.0,SUCCESS,0.001944,2025-07-18 14:10:28.0,0
010EIL0Z0000000000LJ,mt_CARGA_ARTIA,,MTT,4886,ORYS,,4xiVO2awWKCdQC52Ap0tYk,fm5zDCfxvkSiZ4b1B6bMaH,Informatica Cloud Hosted Agent,0.15396920615876825,2025-07-18 14:50:46.0,2025-07-18 15:08:38.0,SUCCESS,0.297778,2025-07-18 15:08:45.0,0
010EIL0Z0000000000LK,mt_TB_CONSULTORES_FATURAVEIS,,MTT,4733,ORYS,,4xiVO2awWKCdQC52Ap0tYk,fm5zDCfxvkSiZ4b1B6bMaH,Informatica Cloud Hosted Agent,0.0,2025-07-18 15:08:39.0,2025-07-18 15:08:45.0,SUCCESS,0.001667,2025-07-18 15:08:45.0,0
010EIL0Z0000000000LJ,mt_CARGA_ARTIA,,MTT,4887,ORYS,,4xiVO2awWKCdQC52Ap0tYk,fm5zDCfxvkSiZ4b1B6bMaH,Informatica Cloud Hosted Agent,0.16196760647870426,2025-07-18 15:50:46.0,2025-07-18 16:07:50.0,SUCCESS,0.284444,2025-07-18 16:07:57.0,0
010EIL0Z0000000000LK,mt_TB_CONSULTORES_FATURAVEIS,,MTT,4734,ORYS,,4xiVO2awWKCdQC52Ap0tYk,fm5zDCfxvkSiZ4b1B6bMaH,Informatica Cloud Hosted Agent,0.0,2025-07-18 16:07:50.0,2025-07-18 16:07:57.0,SUCCESS,0.001944,2025-07-18 16:07:57.0,0
010EIL0Z0000000000LJ,mt_CARGA_ARTIA,,MTT,4888,ORYS,,4xiVO2awWKCdQC52Ap0tYk,fm5zDCfxvkSiZ4b1B6bMaH,Informatica Cloud Hosted Agent,0.15196960607878424,2025-07-18 16:50:46.0,2025-07-18 17:07:21.0,SUCCESS,0.276389,2025-07-18 17:07:32.0,0
010EIL0Z0000000000LK,mt_TB_CONSULTORES_FATURAVEIS,,MTT,4735,ORYS,,4xiVO2awWKCdQC52Ap0tYk,fm5zDCfxvkSiZ4b1B6bMaH,Informatica Cloud Hosted Agent,0.0,2025-07-18 17:07:21.0,2025-07-18 17:07:32.0,SUCCESS,0.003056,2025-07-18 17:07:32.0,0
010EIL0Z0000000000LJ,mt_CARGA_ARTIA,,MTT,4889,ORYS,,4xiVO2awWKCdQC52Ap0tYk,fm5zDCfxvkSiZ4b1B6bMaH,Informatica Cloud Hosted Agent,0.10997800439912017,2025-07-18 17:50:46.0,2025-07-18 18:08:08.0,SUCCESS,0.289444,2025-07-18 18:08:16.0,0
010EIL0Z0000000000LK,mt_TB_CONSULTORES_FATURAVEIS,,MTT,4736,ORYS,,4xiVO2awWKCdQC52Ap0tYk,fm5zDCfxvkSiZ4b1B6bMaH,Informatica Cloud Hosted Agent,0.0,2025-07-18 18:08:08.0,2025-07-18 18:08:16.0,SUCCESS,0.002222,2025-07-18 18:08:16.0,0
010EIL0Z0000000000LJ,mt_CARGA_ARTIA,,MTT,4890,ORYS,,4xiVO2awWKCdQC52Ap0tYk,fm5zDCfxvkSiZ4b1B6bMaH,Informatica Cloud Hosted Agent,0.11177644710578842,2025-07-18 18:50:46.0,2025-07-18 19:07:52.0,SUCCESS,0.285,2025-07-18 19:07:59.0,0
010EIL0Z0000000000LK,mt_TB_CONSULTORES_FATURAVEIS,,MTT,4737,ORYS,,4xiVO2awWKCdQC52Ap0tYk,fm5zDCfxvkSiZ4b1B6bMaH,Informatica Cloud Hosted Agent,0.0,2025-07-18 19:07:52.0,2025-07-18 19:07:59.0,SUCCESS,0.001944,2025-07-18 19:07:59.0,0
010EIL0Z0000000000LJ,mt_CARGA_ARTIA,,MTT,4891,ORYS,,4xiVO2awWKCdQC52Ap0tYk,fm5zDCfxvkSiZ4b1B6bMaH,Informatica Cloud Hosted Agent,0.10997800439912017,2025-07-18 19:50:46.0,2025-07-18 20:08:11.0,SUCCESS,0.290278,2025-07-18 20:08:17.0,0
010EIL0Z0000000000LK,mt_TB_CONSULTORES_FATURAVEIS,,MTT,4738,ORYS,,4xiVO2awWKCdQC52Ap0tYk,fm5zDCfxvkSiZ4b1B6bMaH,Informatica Cloud Hosted Agent,0.0,2025-07-18 20:08:11.0,2025-07-18 20:08:17.0,SUCCESS,0.001667,2025-07-18 20:08:17.0,0
010EIL0Z0000000000LJ,mt_CARGA_ARTIA,,MTT,4892,ORYS,,4xiVO2awWKCdQC52Ap0tYk,fm5zDCfxvkSiZ4b1B6bMaH,Informatica Cloud Hosted Agent,0.15796840631873627,2025-07-18 20:50:46.0,2025-07-18 21:08:28.0,SUCCESS,0.295,2025-07-18 21:08:35.0,0
010EIL0Z0000000000LK,mt_TB_CONSULTORES_FATURAVEIS,,MTT,4739,ORYS,,4xiVO2awWKCdQC52Ap0tYk,fm5zDCfxvkSiZ4b1B6bMaH,Informatica Cloud Hosted Agent,0.0,2025-07-18 21:08:28.0,2025-07-18 21:08:35.0,SUCCESS,0.001944,2025-07-18 21:08:35.0,0
